Entity,Code,Year,Eggs | 00002949 || Exports | 005911 || tonnes
Rwanda,RWA,1971,0
Rwanda,RWA,1972,0
Rwanda,RWA,1973,0
Rwanda,RWA,1974,0
Rwanda,RWA,1975,0
Rwanda,RWA,1976,0
Rwanda,RWA,1977,0
Rwanda,RWA,1978,0
Rwanda,RWA,1979,0
Rwanda,RWA,1980,0
Rwanda,RWA,1981,0
Rwanda,RWA,1982,0
Rwanda,RWA,1983,0
Rwanda,RWA,1984,0
Rwanda,RWA,1985,0
Rwanda,RWA,1986,0
Rwanda,RWA,1987,0
Rwanda,RWA,1988,0
Rwanda,RWA,1989,0
Rwanda,RWA,1990,0
Rwanda,RWA,1991,0
Rwanda,RWA,1992,0
Rwanda,RWA,1993,0
Rwanda,RWA,1994,0
Rwanda,RWA,1995,0
Rwanda,RWA,1996,0
Rwanda,RWA,1997,0
Rwanda,RWA,1998,0
Rwanda,RWA,1999,0
Rwanda,RWA,2000,0
Rwanda,RWA,2001,0
Rwanda,RWA,2002,0
Rwanda,RWA,2003,0
Rwanda,RWA,2004,0
Rwanda,RWA,2005,0
Rwanda,RWA,2006,0
Rwanda,RWA,2007,0
Rwanda,RWA,2008,0
Rwanda,RWA,2009,0
Rwanda,RWA,2010,0
Rwanda,RWA,2011,0
Rwanda,RWA,2012,0
Rwanda,RWA,2013,0
Rwanda,RWA,2014,0
Rwanda,RWA,2015,0
Rwanda,RWA,2016,0
Rwanda,RWA,2017,0
Rwanda,RWA,2018,0
Rwanda,RWA,2019,0
Rwanda,RWA,2020,1000
Rwanda,RWA,2021,1000
Rwanda,RWA,2022,1000
Saint Kitts and Nevis,KNA,2010,0
Saint Kitts and Nevis,KNA,2011,0
Saint Kitts and Nevis,KNA,2012,0
Saint Kitts and Nevis,KNA,2013,0
Saint Lucia,LCA,2014,0
Saint Lucia,LCA,2017,0
Saint Vincent and the Grenadines,VCT,2014,0
Samoa,WSM,2015,0
Samoa,WSM,2017,0
Samoa,WSM,2018,0
Samoa,WSM,2019,0
Samoa,WSM,2021,0
Saudi Arabia,SAU,1961,0
Saudi Arabia,SAU,1962,0
Saudi Arabia,SAU,1963,0
Saudi Arabia,SAU,1964,0
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,2000
Saudi Arabia,SAU,1985,13000
Saudi Arabia,SAU,1986,15000
Saudi Arabia,SAU,1987,17000
Saudi Arabia,SAU,1988,10000
Saudi Arabia,SAU,1989,12000
Saudi Arabia,SAU,1990,12000
Saudi Arabia,SAU,1991,13000
Saudi Arabia,SAU,1992,13000
Saudi Arabia,SAU,1993,11000
Saudi Arabia,SAU,1994,9000
Saudi Arabia,SAU,1995,12000
Saudi Arabia,SAU,1996,15000
Saudi Arabia,SAU,1997,13000
Saudi Arabia,SAU,1998,14000
Saudi Arabia,SAU,1999,10000
Saudi Arabia,SAU,2000,8000
Saudi Arabia,SAU,2001,7000
Saudi Arabia,SAU,2002,6000
Saudi Arabia,SAU,2003,8000
Saudi Arabia,SAU,2004,11000
Saudi Arabia,SAU,2005,13000
Saudi Arabia,SAU,2006,27000
Saudi Arabia,SAU,2007,32000
Saudi Arabia,SAU,2008,13000
Saudi Arabia,SAU,2009,32000
Saudi Arabia,SAU,2010,50000
Saudi Arabia,SAU,2011,58000
Saudi Arabia,SAU,2012,74000
Saudi Arabia,SAU,2013,55000
Saudi Arabia,SAU,2014,76000
Saudi Arabia,SAU,2015,69000
Saudi Arabia,SAU,2016,15000
Saudi Arabia,SAU,2017,14000
Saudi Arabia,SAU,2018,5000
Saudi Arabia,SAU,2019,5000
Saudi Arabia,SAU,2020,2000
Saudi Arabia,SAU,2021,12000
Saudi Arabia,SAU,2022,1000
Senegal,SEN,1961,0
Senegal,SEN,1962,0
Senegal,SEN,1963,0
Senegal,SEN,1964,0
Senegal,SEN,1965,0
Senegal,SEN,1966,0
Senegal,SEN,1967,0
Senegal,SEN,1968,0
Senegal,SEN,1969,0
Senegal,SEN,1970,0
Senegal,SEN,1971,0
Senegal,SEN,1972,0
Senegal,SEN,1973,0
Senegal,SEN,1974,0
Senegal,SEN,1975,0
Senegal,SEN,1976,0
Senegal,SEN,1977,0
Senegal,SEN,1978,0
Senegal,SEN,1979,0
Senegal,SEN,1980,0
Senegal,SEN,1981,0
Senegal,SEN,1982,0
Senegal,SEN,1983,0
Senegal,SEN,1984,0
Senegal,SEN,1985,0
Senegal,SEN,1986,0
Senegal,SEN,1987,0
Senegal,SEN,1988,0
Senegal,SEN,1989,0
Senegal,SEN,1990,0
Senegal,SEN,1991,0
Senegal,SEN,1992,0
Senegal,SEN,1993,0
Senegal,SEN,1994,0
Senegal,SEN,1995,0
Senegal,SEN,1996,0
Senegal,SEN,1997,0
Senegal,SEN,1998,0
Senegal,SEN,1999,0
Senegal,SEN,2000,0
Senegal,SEN,2001,0
Senegal,SEN,2002,0
Senegal,SEN,2003,0
Senegal,SEN,2004,0
Senegal,SEN,2005,0
Senegal,SEN,2006,0
Senegal,SEN,2007,0
Senegal,SEN,2008,0
Senegal,SEN,2009,0
Senegal,SEN,2010,0
Senegal,SEN,2011,0
Senegal,SEN,2012,0
Senegal,SEN,2013,0
Senegal,SEN,2014,0
Senegal,SEN,2015,0
Senegal,SEN,2016,0
Senegal,SEN,2017,0
Senegal,SEN,2018,0
Senegal,SEN,2019,0
Senegal,SEN,2020,0
Senegal,SEN,2021,0
Senegal,SEN,2022,0
Serbia,SRB,2006,1000
Serbia,SRB,2007,1000
Serbia,SRB,2008,0
Serbia,SRB,2009,0
Serbia,SRB,2010,0
Serbia,SRB,2011,0
Serbia,SRB,2012,1000
Serbia,SRB,2013,1000
Serbia,SRB,2014,2000
Serbia,SRB,2015,3000
Serbia,SRB,2016,3000
Serbia,SRB,2017,3000
Serbia,SRB,2018,4000
Serbia,SRB,2019,4000
Serbia,SRB,2020,3000
Serbia,SRB,2021,3000
Serbia,SRB,2022,4000
Serbia and Montenegro,SCG,1992,0
Serbia and Montenegro,SCG,1993,0
Serbia and Montenegro,SCG,1994,0
Serbia and Montenegro,SCG,1995,0
Serbia and Montenegro,SCG,1996,0
Serbia and Montenegro,SCG,1997,0
Serbia and Montenegro,SCG,1998,0
Serbia and Montenegro,SCG,1999,0
Serbia and Montenegro,SCG,2000,0
Serbia and Montenegro,SCG,2001,0
Serbia and Montenegro,SCG,2002,0
Serbia and Montenegro,SCG,2003,0
Serbia and Montenegro,SCG,2004,0
Serbia and Montenegro,SCG,2005,0
Seychelles,SYC,2010,0
Seychelles,SYC,2011,0
Seychelles,SYC,2012,0
Seychelles,SYC,2013,0
Slovakia,SVK,1993,3000
Slovakia,SVK,1994,2000
Slovakia,SVK,1995,1000
Slovakia,SVK,1996,4000
Slovakia,SVK,1997,3000
Slovakia,SVK,1998,1000
Slovakia,SVK,1999,1000
Slovakia,SVK,2000,1000
Slovakia,SVK,2001,1000
Slovakia,SVK,2002,1000
Slovakia,SVK,2003,3000
Slovakia,SVK,2004,3000
Slovakia,SVK,2005,6000
Slovakia,SVK,2006,11000
Slovakia,SVK,2007,7000
Slovakia,SVK,2008,10000
Slovakia,SVK,2009,9000
Slovakia,SVK,2010,16000
Slovakia,SVK,2011,21000
Slovakia,SVK,2012,13000
Slovakia,SVK,2013,12000
Slovakia,SVK,2014,14000
Slovakia,SVK,2015,16000
Slovakia,SVK,2016,12000
Slovakia,SVK,2017,8000
Slovakia,SVK,2018,9000
Slovakia,SVK,2019,9000
Slovakia,SVK,2020,7000
Slovakia,SVK,2021,10000
Slovakia,SVK,2022,12000
Slovenia,SVN,1992,4000
Slovenia,SVN,1993,3000
Slovenia,SVN,1994,3000
Slovenia,SVN,1995,2000
Slovenia,SVN,1996,2000
Slovenia,SVN,1997,2000
Slovenia,SVN,1998,1000
Slovenia,SVN,1999,0
Slovenia,SVN,2000,1000
Slovenia,SVN,2001,1000
Slovenia,SVN,2002,1000
Slovenia,SVN,2003,2000
Slovenia,SVN,2004,2000
Slovenia,SVN,2005,1000
Slovenia,SVN,2006,2000
Slovenia,SVN,2007,2000
Slovenia,SVN,2008,2000
Slovenia,SVN,2009,2000
Slovenia,SVN,2010,2000
Slovenia,SVN,2011,3000
Slovenia,SVN,2012,2000
Slovenia,SVN,2013,1000
Slovenia,SVN,2014,2000
Slovenia,SVN,2015,2000
Slovenia,SVN,2016,2000
Slovenia,SVN,2017,2000
Slovenia,SVN,2018,2000
Slovenia,SVN,2019,2000
Slovenia,SVN,2020,2000
Slovenia,SVN,2021,3000
Slovenia,SVN,2022,3000
South Africa,ZAF,1961,8000
South Africa,ZAF,1962,10000
South Africa,ZAF,1963,10000
South Africa,ZAF,1964,8000
South Africa,ZAF,1965,6000
South Africa,ZAF,1966,9000
South Africa,ZAF,1967,10000
South Africa,ZAF,1968,10000
South Africa,ZAF,1969,12000
South Africa,ZAF,1970,8000
South Africa,ZAF,1971,5000
South Africa,ZAF,1972,6000
South Africa,ZAF,1973,10000
South Africa,ZAF,1974,11000
South Africa,ZAF,1975,12000
South Africa,ZAF,1976,13000
South Africa,ZAF,1977,15000
South Africa,ZAF,1978,15000
South Africa,ZAF,1979,18000
South Africa,ZAF,1980,5000
South Africa,ZAF,1981,1000
South Africa,ZAF,1982,4000
South Africa,ZAF,1983,4000
South Africa,ZAF,1984,4000
South Africa,ZAF,1985,4000
South Africa,ZAF,1986,2000
South Africa,ZAF,1987,2000
South Africa,ZAF,1988,2000
South Africa,ZAF,1989,3000
South Africa,ZAF,1990,4000
South Africa,ZAF,1991,5000
South Africa,ZAF,1992,2000
South Africa,ZAF,1993,6000
South Africa,ZAF,1994,4000
South Africa,ZAF,1995,2000
South Africa,ZAF,1996,4000
South Africa,ZAF,1997,4000
South Africa,ZAF,1998,4000
South Africa,ZAF,1999,4000
South Africa,ZAF,2000,3000
South Africa,ZAF,2001,5000
South Africa,ZAF,2002,11000
South Africa,ZAF,2003,7000
South Africa,ZAF,2004,3000
South Africa,ZAF,2005,1000
South Africa,ZAF,2006,1000
South Africa,ZAF,2007,0
South Africa,ZAF,2008,1000
South Africa,ZAF,2009,4000
South Africa,ZAF,2010,6000
South Africa,ZAF,2011,5000
South Africa,ZAF,2012,7000
South Africa,ZAF,2013,17000
South Africa,ZAF,2014,18000
South Africa,ZAF,2015,22000
South Africa,ZAF,2016,19000
South Africa,ZAF,2017,15000
South Africa,ZAF,2018,12000
South Africa,ZAF,2019,16000
South Africa,ZAF,2020,13000
South Africa,ZAF,2021,8000
South Africa,ZAF,2022,9000
South Korea,KOR,1961,0
South Korea,KOR,1962,0
South Korea,KOR,1963,0
South Korea,KOR,1964,0
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0
South Korea,KOR,1994,0
South Korea,KOR,1995,0
South Korea,KOR,1996,0
South Korea,KOR,1997,0
South Korea,KOR,1998,0
South Korea,KOR,1999,0
South Korea,KOR,2000,0
South Korea,KOR,2001,0
South Korea,KOR,2002,0
South Korea,KOR,2003,0
South Korea,KOR,2004,0
South Korea,KOR,2005,0
South Korea,KOR,2006,0
South Korea,KOR,2007,0
South Korea,KOR,2008,0
South Korea,KOR,2009,0
South Korea,KOR,2010,0
South Korea,KOR,2011,0
South Korea,KOR,2012,1000
South Korea,KOR,2013,1000
South Korea,KOR,2014,0
South Korea,KOR,2015,0
South Korea,KOR,2016,0
South Korea,KOR,2017,0
South Korea,KOR,2018,0
South Korea,KOR,2019,0
South Korea,KOR,2020,2000
South Korea,KOR,2021,0
South Korea,KOR,2022,0
Spain,ESP,1961,0
Spain,ESP,1962,1000
Spain,ESP,1963,0
Spain,ESP,1964,0
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,6000
Spain,ESP,1970,5000
Spain,ESP,1971,1000
Spain,ESP,1972,5000
Spain,ESP,1973,3000
Spain,ESP,1974,4000
Spain,ESP,1975,8000
Spain,ESP,1976,15000
Spain,ESP,1977,35000
Spain,ESP,1978,19000
Spain,ESP,1979,30000
Spain,ESP,1980,36000
Spain,ESP,1981,24000
Spain,ESP,1982,29000
Spain,ESP,1983,21000
Spain,ESP,1984,8000
Spain,ESP,1985,1000
Spain,ESP,1986,3000
Spain,ESP,1987,4000
Spain,ESP,1988,4000
Spain,ESP,1989,2000
Spain,ESP,1990,2000
Spain,ESP,1991,8000
Spain,ESP,1992,4000
Spain,ESP,1993,5000
Spain,ESP,1994,11000
Spain,ESP,1995,16000
Spain,ESP,1996,22000
Spain,ESP,1997,26000
Spain,ESP,1998,30000
Spain,ESP,1999,35000
Spain,ESP,2000,50000
Spain,ESP,2001,47000
Spain,ESP,2002,67000
Spain,ESP,2003,106000
Spain,ESP,2004,116000
Spain,ESP,2005,118000
Spain,ESP,2006,167000
Spain,ESP,2007,128000
Spain,ESP,2008,152000
Spain,ESP,2009,152000
Spain,ESP,2010,149000
Spain,ESP,2011,170000
Spain,ESP,2012,98000
Spain,ESP,2013,157000
Spain,ESP,2014,176000
Spain,ESP,2015,244000
Spain,ESP,2016,200000
Spain,ESP,2017,154000
Spain,ESP,2018,160000
Spain,ESP,2019,179000
Spain,ESP,2020,191000
Spain,ESP,2021,195000
Spain,ESP,2022,167000
Sri Lanka,LKA,1961,0
Sri Lanka,LKA,1962,0
Sri Lanka,LKA,1963,0
Sri Lanka,LKA,1964,0
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0
Sri Lanka,LKA,2001,0
Sri Lanka,LKA,2002,0
Sri Lanka,LKA,2003,0
Sri Lanka,LKA,2004,0
Sri Lanka,LKA,2005,3000
Sri Lanka,LKA,2006,1000
Sri Lanka,LKA,2007,0
Sri Lanka,LKA,2008,0
Sri Lanka,LKA,2009,0
Sri Lanka,LKA,2010,0
Sri Lanka,LKA,2011,0
Sri Lanka,LKA,2012,0
Sri Lanka,LKA,2013,1000
Sri Lanka,LKA,2014,1000
Sri Lanka,LKA,2015,0
Sri Lanka,LKA,2016,0
Sri Lanka,LKA,2017,0
Sri Lanka,LKA,2018,4000
Sri Lanka,LKA,2019,0
Sri Lanka,LKA,2020,0
Sri Lanka,LKA,2021,0
Sri Lanka,LKA,2022,1000
Sudan,SDN,2012,0
Sudan,SDN,2013,0
Sudan,SDN,2014,0
Sudan,SDN,2017,0
Sudan,SDN,2018,0
Sudan,SDN,2019,0
Sudan,SDN,2020,0
Sudan,SDN,2021,1000
Sweden,SWE,1961,5000
Sweden,SWE,1962,5000
Sweden,SWE,1963,8000
Sweden,SWE,1964,10000
Sweden,SWE,1965,6000
Sweden,SWE,1966,5000
Sweden,SWE,1967,3000
Sweden,SWE,1968,9000
Sweden,SWE,1969,6000
Sweden,SWE,1970,2000
Sweden,SWE,1971,3000
Sweden,SWE,1972,4000
Sweden,SWE,1973,5000
Sweden,SWE,1974,4000
Sweden,SWE,1975,4000
Sweden,SWE,1976,2000
Sweden,SWE,1977,2000
Sweden,SWE,1978,5000
Sweden,SWE,1979,5000
Sweden,SWE,1980,4000
Sweden,SWE,1981,3000
Sweden,SWE,1982,4000
Sweden,SWE,1983,6000
Sweden,SWE,1984,8000
Sweden,SWE,1985,6000
Sweden,SWE,1986,6000
Sweden,SWE,1987,6000
Sweden,SWE,1988,6000
Sweden,SWE,1989,9000
Sweden,SWE,1990,7000
Sweden,SWE,1991,2000
Sweden,SWE,1992,4000
Sweden,SWE,1993,3000
Sweden,SWE,1994,2000
Sweden,SWE,1995,4000
Sweden,SWE,1996,4000
Sweden,SWE,1997,5000
Sweden,SWE,1998,5000
Sweden,SWE,1999,7000
Sweden,SWE,2000,5000
Sweden,SWE,2001,3000
Sweden,SWE,2002,6000
Sweden,SWE,2003,4000
Sweden,SWE,2004,5000
Sweden,SWE,2005,5000
Sweden,SWE,2006,3000
Sweden,SWE,2007,3000
Sweden,SWE,2008,4000
Sweden,SWE,2009,3000
Sweden,SWE,2010,7000
Sweden,SWE,2011,10000
Sweden,SWE,2012,10000
Sweden,SWE,2013,11000
Sweden,SWE,2014,9000
Sweden,SWE,2015,11000
Sweden,SWE,2016,15000
Sweden,SWE,2017,13000
Sweden,SWE,2018,17000
Sweden,SWE,2019,21000
Sweden,SWE,2020,18000
Sweden,SWE,2021,10000
Sweden,SWE,2022,27000
Switzerland,CHE,1961,0
Switzerland,CHE,1962,0
Switzerland,CHE,1963,0
Switzerland,CHE,1964,0
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0
Switzerland,CHE,1991,0
Switzerland,CHE,1992,0
Switzerland,CHE,1993,0
Switzerland,CHE,1994,0
Switzerland,CHE,1995,0
Switzerland,CHE,1996,0
Switzerland,CHE,1997,0
Switzerland,CHE,1998,0
Switzerland,CHE,1999,0
Switzerland,CHE,2000,0
Switzerland,CHE,2001,0
Switzerland,CHE,2002,0
Switzerland,CHE,2003,0
Switzerland,CHE,2004,0
Switzerland,CHE,2005,0
Switzerland,CHE,2006,0
Switzerland,CHE,2007,0
Switzerland,CHE,2008,0
Switzerland,CHE,2009,0
Switzerland,CHE,2010,1000
Switzerland,CHE,2011,1000
Switzerland,CHE,2012,1000
Switzerland,CHE,2013,1000
Switzerland,CHE,2014,1000
Switzerland,CHE,2015,1000
Switzerland,CHE,2016,1000
Switzerland,CHE,2017,1000
Switzerland,CHE,2018,1000
Switzerland,CHE,2019,1000
Switzerland,CHE,2020,1000
Switzerland,CHE,2021,1000
Switzerland,CHE,2022,1000
Syria,SYR,2010,76000
Syria,SYR,2011,61000
Syria,SYR,2012,0
Syria,SYR,2013,0
Syria,SYR,2019,0
Syria,SYR,2020,0
Tajikistan,TJK,2016,0
Tajikistan,TJK,2019,0
Tajikistan,TJK,2020,0
Tajikistan,TJK,2021,0
Tajikistan,TJK,2022,1000
Tanzania,TZA,1961,0
Tanzania,TZA,1962,0
Tanzania,TZA,1963,0
Tanzania,TZA,1964,0
Tanzania,TZA,1965,0
Tanzania,TZA,1966,0
Tanzania,TZA,1967,0
Tanzania,TZA,1968,0
Tanzania,TZA,1969,0
Tanzania,TZA,1970,0
Tanzania,TZA,1971,0
Tanzania,TZA,1972,0
Tanzania,TZA,1973,0
Tanzania,TZA,1974,0
Tanzania,TZA,1975,0
Tanzania,TZA,1976,0
Tanzania,TZA,1977,0
Tanzania,TZA,1978,0
Tanzania,TZA,1979,0
Tanzania,TZA,1980,0
Tanzania,TZA,1981,0
Tanzania,TZA,1982,0
Tanzania,TZA,1983,0
Tanzania,TZA,1984,0
Tanzania,TZA,1985,0
Tanzania,TZA,1986,0
Tanzania,TZA,1987,0
Tanzania,TZA,1988,0
Tanzania,TZA,1989,0
Tanzania,TZA,1990,0
Tanzania,TZA,1991,0
Tanzania,TZA,1992,0
Tanzania,TZA,1993,0
Tanzania,TZA,1994,0
Tanzania,TZA,1995,0
Tanzania,TZA,1996,0
Tanzania,TZA,1997,0
Tanzania,TZA,1998,0
Tanzania,TZA,1999,0
Tanzania,TZA,2000,0
Tanzania,TZA,2001,0
Tanzania,TZA,2002,0
Tanzania,TZA,2003,0
Tanzania,TZA,2004,0
Tanzania,TZA,2005,0
Tanzania,TZA,2006,0
Tanzania,TZA,2007,0
Tanzania,TZA,2008,0
Tanzania,TZA,2009,0
Tanzania,TZA,2010,0
Tanzania,TZA,2011,0
Tanzania,TZA,2012,0
Tanzania,TZA,2013,0
Tanzania,TZA,2014,0
Tanzania,TZA,2015,0
Tanzania,TZA,2016,0
Tanzania,TZA,2017,0
Tanzania,TZA,2018,0
Tanzania,TZA,2019,0
Tanzania,TZA,2020,0
Tanzania,TZA,2021,0
Tanzania,TZA,2022,0
Thailand,THA,1961,16000
Thailand,THA,1962,4000
Thailand,THA,1963,3000
Thailand,THA,1964,5000
Thailand,THA,1965,6000
Thailand,THA,1966,1000
Thailand,THA,1967,1000
Thailand,THA,1968,2000
Thailand,THA,1969,6000
Thailand,THA,1970,4000
Thailand,THA,1971,4000
Thailand,THA,1972,4000
Thailand,THA,1973,2000
Thailand,THA,1974,1000
Thailand,THA,1975,3000
Thailand,THA,1976,3000
Thailand,THA,1977,5000
Thailand,THA,1978,3000
Thailand,THA,1979,1000
Thailand,THA,1980,1000
Thailand,THA,1981,2000
Thailand,THA,1982,2000
Thailand,THA,1983,1000
Thailand,THA,1984,8000
Thailand,THA,1985,8000
Thailand,THA,1986,8000
Thailand,THA,1987,9000
Thailand,THA,1988,5000
Thailand,THA,1989,6000
Thailand,THA,1990,11000
Thailand,THA,1991,11000
Thailand,THA,1992,7000
Thailand,THA,1993,5000
Thailand,THA,1994,3000
Thailand,THA,1995,3000
Thailand,THA,1996,6000
Thailand,THA,1997,6000
Thailand,THA,1998,8000
Thailand,THA,1999,6000
Thailand,THA,2000,10000
Thailand,THA,2001,6000
Thailand,THA,2002,7000
Thailand,THA,2003,18000
Thailand,THA,2004,6000
Thailand,THA,2005,10000
Thailand,THA,2006,15000
Thailand,THA,2007,19000
Thailand,THA,2008,29000
Thailand,THA,2009,26000
Thailand,THA,2010,13000
Thailand,THA,2011,9000
Thailand,THA,2012,17000
Thailand,THA,2013,25000
Thailand,THA,2014,20000
Thailand,THA,2015,27000
Thailand,THA,2016,17000
Thailand,THA,2017,17000
Thailand,THA,2018,27000
Thailand,THA,2019,23000
Thailand,THA,2020,18000
Thailand,THA,2021,22000
Thailand,THA,2022,32000
Togo,TGO,1961,0
Togo,TGO,1962,0
Togo,TGO,1963,0
Togo,TGO,1964,0
Togo,TGO,1965,0
Togo,TGO,1966,0
Togo,TGO,1967,0
Togo,TGO,1968,0
Togo,TGO,1969,0
Togo,TGO,1970,0
Togo,TGO,1971,0
Togo,TGO,1972,0
Togo,TGO,1973,0
Togo,TGO,1974,0
Togo,TGO,1975,0
Togo,TGO,1976,0
Togo,TGO,1977,0
Togo,TGO,1978,0
Togo,TGO,1979,0
Togo,TGO,1980,0
Togo,TGO,1981,0
Togo,TGO,1982,0
Togo,TGO,1983,0
Togo,TGO,1984,0
Togo,TGO,1985,0
Togo,TGO,1986,0
Togo,TGO,1987,0
Togo,TGO,1988,0
Togo,TGO,1989,0
Togo,TGO,1990,0
Togo,TGO,1991,0
Togo,TGO,1992,0
Togo,TGO,1993,0
Togo,TGO,1994,0
Togo,TGO,1995,0
Togo,TGO,1996,0
Togo,TGO,1997,0
Togo,TGO,1998,0
Togo,TGO,1999,0
Togo,TGO,2000,0
Togo,TGO,2001,0
Togo,TGO,2002,0
Togo,TGO,2003,0
Togo,TGO,2004,0
Togo,TGO,2005,0
Togo,TGO,2006,0
Togo,TGO,2007,0
Togo,TGO,2008,0
Togo,TGO,2009,0
Togo,TGO,2010,0
Togo,TGO,2011,0
Togo,TGO,2012,0
Togo,TGO,2013,0
Trinidad and Tobago,TTO,1961,0
Trinidad and Tobago,TTO,1962,0
Trinidad and Tobago,TTO,1963,0
Trinidad and Tobago,TTO,1964,0
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
